GEO.display-label,GEOid,GEOid2,Information_Industry_#,Information_Industry_%,HHI_200+_#,HHI_200+_%
"Census Tract 421, Bronx County, New York",1400000US36005042100,36005042100,0,0.0,0,0.0
"Census Tract 422, Bronx County, New York",1400000US36005042200,36005042200,14,1.0,9,0.8
"Census Tract 423, Bronx County, New York",1400000US36005042300,36005042300,0,0.0,30,2.1
"Census Tract 424, Bronx County, New York",1400000US36005042400,36005042400,21,1.9,3,0.4
"Census Tract 425, Bronx County, New York",1400000US36005042500,36005042500,87,3.3,15,0.7
"Census Tract 426, Bronx County, New York",1400000US36005042600,36005042600,92,3.0,112,5.6
"Census Tract 428, Bronx County, New York",1400000US36005042800,36005042800,13,1.1,32,4.7
"Census Tract 429.01, Bronx County, New York",1400000US36005042901,36005042901,22,1.4,16,1.3
"Census Tract 429.02, Bronx County, New York",1400000US36005042902,36005042902,80,5.4,18,1.1
"Census Tract 430, Bronx County, New York",1400000US36005043000,36005043000,47,3.2,33,3.2
"Census Tract 431, Bronx County, New York",1400000US36005043100,36005043100,53,1.3,17,0.5
"Census Tract 434, Bronx County, New York",1400000US36005043400,36005043400,61,3.7,5,0.4
"Census Tract 435, Bronx County, New York",1400000US36005043500,36005043500,0,0.0,0,0.0
"Census Tract 436, Bronx County, New York",1400000US36005043600,36005043600,18,1.7,37,5.3
"Census Tract 442, Bronx County, New York",1400000US36005044200,36005044200,11,0.7,8,0.7
"Census Tract 444, Bronx County, New York",1400000US36005044400,36005044400,61,3.5,3,0.3
"Census Tract 448, Bronx County, New York",1400000US36005044800,36005044800,5,0.4,31,4.6
"Census Tract 449.01, Bronx County, New York",1400000US36005044901,36005044901,22,2.9,37,5.2
"Census Tract 449.02, Bronx County, New York",1400000US36005044902,36005044902,5,0.5,36,4.4
"Census Tract 451.01, Bronx County, New York",1400000US36005045101,36005045101,21,2.7,15,2.0
"Census Tract 451.02, Bronx County, New York",1400000US36005045102,36005045102,80,7.9,13,1.5
"Census Tract 456, Bronx County, New York",1400000US36005045600,36005045600,70,4.1,80,8.2
"Census Tract 458, Bronx County, New York",1400000US36005045800,36005045800,0,0.0,0,0.0
"Census Tract 460, Bronx County, New York",1400000US36005046000,36005046000,16,1.6,22,2.3
"Census Tract 462.01, Bronx County, New York",1400000US36005046201,36005046201,302,2.4,132,1.1
"Census Tract 462.02, Bronx County, New York",1400000US36005046202,36005046202,42,1.2,71,2.8
"Census Tract 484, Bronx County, New York",1400000US36005048400,36005048400,34,1.6,37,3.0
"Census Tract 504, Bronx County, New York",1400000US36005050400,36005050400,0,0.0,4,22.2
"Census Tract 516, Bronx County, New York",1400000US36005051600,36005051600,85,4.0,108,5.6
"Census Tract 1, Kings County, New York",1400000US36047000100,36047000100,221,10.0,367,17.0
"Census Tract 2, Kings County, New York",1400000US36047000200,36047000200,0,0.0,10,2.4
"Census Tract 3.01, Kings County, New York",1400000US36047000301,36047000301,212,10.5,394,21.2
"Census Tract 5.01, Kings County, New York",1400000US36047000501,36047000501,209,8.1,428,23.8
"Census Tract 5.02, Kings County, New York",1400000US36047000502,36047000502,150,9.2,225,15.3
"Census Tract 7, Kings County, New York",1400000US36047000700,36047000700,243,9.5,623,31.7
"Census Tract 9, Kings County, New York",1400000US36047000900,36047000900,228,8.7,627,33.6
"Census Tract 11, Kings County, New York",1400000US36047001100,36047001100,69,8.5,78,14.4
"Census Tract 13, Kings County, New York",1400000US36047001300,36047001300,48,4.8,151,17.2
"Census Tract 15, Kings County, New York",1400000US36047001500,36047001500,342,10.2,448,17.1
"Census Tract 18, Kings County, New York",1400000US36047001800,36047001800,0,-,0,-
"Census Tract 20, Kings County, New York",1400000US36047002000,36047002000,21,3.0,14,3.4
"Census Tract 21, Kings County, New York",1400000US36047002100,36047002100,371,13.6,923,53.5
"Census Tract 22, Kings County, New York",1400000US36047002200,36047002200,66,2.9,69,4.2
"Census Tract 23, Kings County, New York",1400000US36047002300,36047002300,15,1.2,0,0.0
"Census Tract 29.01, Kings County, New York",1400000US36047002901,36047002901,0,0.0,0,0.0
"Census Tract 30, Kings County, New York",1400000US36047003000,36047003000,31,3.5,75,10.8
"Census Tract 31, Kings County, New York",1400000US36047003100,36047003100,90,7.4,57,5.6
"Census Tract 33, Kings County, New York",1400000US36047003300,36047003300,184,8.5,249,15.4
"Census Tract 34, Kings County, New York",1400000US36047003400,36047003400,53,3.4,86,6.3
"Census Tract 35, Kings County, New York",1400000US36047003500,36047003500,72,8.4,87,11.2
"Census Tract 36, Kings County, New York",1400000US36047003600,36047003600,71,3.2,173,9.6
"Census Tract 37, Kings County, New York",1400000US36047003700,36047003700,73,10.0,115,21.0
"Census Tract 38, Kings County, New York",1400000US36047003800,36047003800,15,1.9,89,13.3
"Census Tract 39, Kings County, New York",1400000US36047003900,36047003900,153,10.1,172,14.8
"Census Tract 41, Kings County, New York",1400000US36047004100,36047004100,228,10.8,305,20.6
"Census Tract 43, Kings County, New York",1400000US36047004300,36047004300,150,6.8,336,21.4
"Census Tract 44, Kings County, New York",1400000US36047004400,36047004400,39,3.4,171,17.5
"Census Tract 45, Kings County, New York",1400000US36047004500,36047004500,314,14.4,550,33.3
"Census Tract 46, Kings County, New York",1400000US36047004600,36047004600,12,1.9,110,21.6
"Census Tract 47, Kings County, New York",1400000US36047004700,36047004700,90,8.7,214,27.2
"Census Tract 49, Kings County, New York",1400000US36047004900,36047004900,192,13.9,257,26.2
"Census Tract 50, Kings County, New York",1400000US36047005000,36047005000,51,4.0,120,11.1
"Census Tract 51, Kings County, New York",1400000US36047005100,36047005100,129,9.6,99,10.0
"Census Tract 52.01, Kings County, New York",1400000US36047005201,36047005201,47,7.3,91,8.7
"Census Tract 52.02, Kings County, New York",1400000US36047005202,36047005202,38,2.8,132,9.1
"Census Tract 53, Kings County, New York",1400000US36047005300,36047005300,107,7.7,121,12.9
"Census Tract 54, Kings County, New York",1400000US36047005400,36047005400,62,3.9,122,7.4
"Census Tract 56.01, Kings County, New York",1400000US36047005601,36047005601,83,6.4,99,6.9
"Census Tract 56.02, Kings County, New York",1400000US36047005602,36047005602,22,2.6,82,9.4
"Census Tract 58, Kings County, New York",1400000US36047005800,36047005800,52,2.8,75,5.0
"Census Tract 59, Kings County, New York",1400000US36047005900,36047005900,37,4.5,24,3.8
"Census Tract 60, Kings County, New York",1400000US36047006000,36047006000,72,5.7,189,17.1
"Census Tract 62, Kings County, New York",1400000US36047006200,36047006200,35,2.7,53,4.5
"Census Tract 63, Kings County, New York",1400000US36047006300,36047006300,153,13.6,136,15.9
"Census Tract 64, Kings County, New York",1400000US36047006400,36047006400,99,6.3,105,7.7
"Census Tract 65, Kings County, New York",1400000US36047006500,36047006500,483,13.8,520,21.7
"Census Tract 66, Kings County, New York",1400000US36047006600,36047006600,82,4.6,81,5.3
"Census Tract 67, Kings County, New York",1400000US36047006700,36047006700,281,11.5,511,31.9
"Census Tract 68, Kings County, New York",1400000US36047006800,36047006800,5,0.2,50,2.7
"Census Tract 69, Kings County, New York",1400000US36047006900,36047006900,324,12.7,448,27.6
"Census Tract 70, Kings County, New York",1400000US36047007000,36047007000,8,0.9,26,2.6
"Census Tract 71, Kings County, New York",1400000US36047007100,36047007100,98,5.5,176,10.0
"Census Tract 72, Kings County, New York",1400000US36047007200,36047007200,5,0.5,0,0.0
"Census Tract 74, Kings County, New York",1400000US36047007400,36047007400,36,1.4,93,6.4
"Census Tract 75, Kings County, New York",1400000US36047007500,36047007500,275,9.1,607,29.5
"Census Tract 76, Kings County, New York",1400000US36047007600,36047007600,59,3.0,65,4.8
"Census Tract 77, Kings County, New York",1400000US36047007700,36047007700,323,11.9,449,24.0
"Census Tract 78, Kings County, New York",1400000US36047007800,36047007800,70,2.7,60,3.9
"Census Tract 80, Kings County, New York",1400000US36047008000,36047008000,85,4.0,62,4.8
"Census Tract 82, Kings County, New York",1400000US36047008200,36047008200,89,4.8,43,3.0
"Census Tract 84, Kings County, New York",1400000US36047008400,36047008400,13,0.7,24,2.3
"Census Tract 85, Kings County, New York",1400000US36047008500,36047008500,21,1.2,20,0.7
"Census Tract 86, Kings County, New York",1400000US36047008600,36047008600,0,-,0,-
"Census Tract 88, Kings County, New York",1400000US36047008800,36047008800,98,5.5,14,1.2
"Census Tract 90, Kings County, New York",1400000US36047009000,36047009000,13,0.8,0,0.0
"Census Tract 92, Kings County, New York",1400000US36047009200,36047009200,47,1.9,12,0.7
"Census Tract 94, Kings County, New York",1400000US36047009400,36047009400,35,1.3,51,3.4
"Census Tract 96, Kings County, New York",1400000US36047009600,36047009600,54,2.2,21,1.1
"Census Tract 98, Kings County, New York",1400000US36047009800,36047009800,76,2.3,25,1.4
"Census Tract 100, Kings County, New York",1400000US36047010000,36047010000,7,0.2,0,0.0
"Census Tract 101, Kings County, New York",1400000US36047010100,36047010100,84,3.8,50,3.3
"Census Tract 102, Kings County, New York",1400000US36047010200,36047010200,0,0.0,0,0.0
"Census Tract 104, Kings County, New York",1400000US36047010400,36047010400,15,0.5,29,1.8
"Census Tract 106, Kings County, New York",1400000US36047010600,36047010600,52,2.1,22,1.5
"Census Tract 108, Kings County, New York",1400000US36047010800,36047010800,0,0.0,9,0.7
"Census Tract 110, Kings County, New York",1400000US36047011000,36047011000,5,0.4,29,4.4
"Census Tract 112, Kings County, New York",1400000US36047011200,36047011200,42,1.8,0,0.0
"Census Tract 114, Kings County, New York",1400000US36047011400,36047011400,44,2.6,7,0.6
"Census Tract 116, Kings County, New York",1400000US36047011600,36047011600,12,0.6,9,0.7
"Census Tract 117, Kings County, New York",1400000US36047011700,36047011700,201,12.2,71,5.7
"Census Tract 118, Kings County, New York",1400000US36047011800,36047011800,6,0.6,3,0.5
"Census Tract 119, Kings County, New York",1400000US36047011900,36047011900,175,16.4,133,18.5
"Census Tract 120, Kings County, New York",1400000US36047012000,36047012000,9,1.7,0,0.0
"Census Tract 121, Kings County, New York",1400000US36047012100,36047012100,193,15.1,105,14.1
"Census Tract 122, Kings County, New York",1400000US36047012200,36047012200,14,0.5,9,0.6
"Census Tract 126, Kings County, New York",1400000US36047012600,36047012600,14,1.1,18,2.1
"Census Tract 127, Kings County, New York",1400000US36047012700,36047012700,126,6.1,166,10.3
"Census Tract 128.01, Kings County, New York",1400000US36047012801,36047012801,9,1.0,16,2.1
"Census Tract 129.01, Kings County, New York",1400000US36047012901,36047012901,198,11.3,138,14.1
"Census Tract 129.02, Kings County, New York",1400000US36047012902,36047012902,127,10.6,170,20.1
"Census Tract 130, Kings County, New York",1400000US36047013000,36047013000,79,3.5,105,5.5
"Census Tract 131, Kings County, New York",1400000US36047013100,36047013100,342,12.4,467,25.7
"Census Tract 132, Kings County, New York",1400000US36047013200,36047013200,3,0.3,57,8.0
"Census Tract 133, Kings County, New York",1400000US36047013300,36047013300,383,13.7,423,23.2
"Census Tract 134, Kings County, New York",1400000US36047013400,36047013400,54,2.9,98,6.7
"Census Tract 135, Kings County, New York",1400000US36047013500,36047013500,153,6.7,459,30.0
"Census Tract 136, Kings County, New York",1400000US36047013600,36047013600,118,5.8,103,6.9
"Census Tract 137, Kings County, New York",1400000US36047013700,36047013700,213,10.6,219,15.6
"Census Tract 138, Kings County, New York",1400000US36047013800,36047013800,38,2.2,89,6.6
"Census Tract 139, Kings County, New York",1400000US36047013900,36047013900,205,9.2,306,21.5
"Census Tract 140, Kings County, New York",1400000US36047014000,36047014000,19,2.1,34,4.5
"Census Tract 141, Kings County, New York",1400000US36047014100,36047014100,188,8.5,286,19.1
"Census Tract 142, Kings County, New York",1400000US36047014200,36047014200,40,2.6,54,4.1
"Census Tract 143, Kings County, New York",1400000US36047014300,36047014300,167,7.0,212,13.9
"Census Tract 145, Kings County, New York",1400000US36047014500,36047014500,237,8.0,62,3.5
"Census Tract 147, Kings County, New York",1400000US36047014700,36047014700,148,10.4,107,13.1
"Census Tract 148, Kings County, New York",1400000US36047014800,36047014800,31,6.4,76,15.0
"Census Tract 149, Kings County, New York",1400000US36047014900,36047014900,314,8.9,365,16.1
"Census Tract 150, Kings County, New York",1400000US36047015000,36047015000,23,3.2,65,11.2
"Census Tract 151, Kings County, New York",1400000US36047015100,36047015100,296,12.1,406,25.1
"Census Tract 152, Kings County, New York",1400000US36047015200,36047015200,11,0.9,87,10.0
"Census Tract 153, Kings County, New York",1400000US36047015300,36047015300,167,9.3,245,20.9
"Census Tract 154, Kings County, New York",1400000US36047015400,36047015400,0,-,0,-
"Census Tract 155, Kings County, New York",1400000US36047015500,36047015500,224,10.7,434,29.2
"Census Tract 157, Kings County, New York",1400000US36047015700,36047015700,200,7.1,337,16.5
"Census Tract 159, Kings County, New York",1400000US36047015900,36047015900,293,8.7,716,28.4
"Census Tract 160, Kings County, New York",1400000US36047016000,36047016000,72,3.5,72,4.0
"Census Tract 161, Kings County, New York",1400000US36047016100,36047016100,233,12.5,271,19.3
"Census Tract 162, Kings County, New York",1400000US36047016200,36047016200,18,1.3,94,8.4
"Census Tract 163, Kings County, New York",1400000US36047016300,36047016300,206,10.2,230,17.0
"Census Tract 164, Kings County, New York",1400000US36047016400,36047016400,0,0.0,12,6.3
"Census Tract 165, Kings County, New York",1400000US36047016500,36047016500,406,11.7,947,36.5
"Census Tract 166, Kings County, New York",1400000US36047016600,36047016600,11,1.2,69,10.3
"Census Tract 167, Kings County, New York",1400000US36047016700,36047016700,258,8.6,449,21.1
"Census Tract 168, Kings County, New York",1400000US36047016800,36047016800,31,3.8,91,13.4
"Census Tract 169, Kings County, New York",1400000US36047016900,36047016900,314,11.2,192,9.0
"Census Tract 170, Kings County, New York",1400000US36047017000,36047017000,31,1.7,89,7.3
"Census Tract 171, Kings County, New York",1400000US36047017100,36047017100,113,5.1,323,20.7
"Census Tract 172, Kings County, New York",1400000US36047017200,36047017200,17,0.9,69,6.1
"Census Tract 174, Kings County, New York",1400000US36047017400,36047017400,12,1.5,75,10.6
"Census Tract 175, Kings County, New York",1400000US36047017500,36047017500,0,-,0,-
"Census Tract 176, Kings County, New York",1400000US36047017600,36047017600,32,2.8,22,2.5
"Census Tract 177, Kings County, New York",1400000US36047017700,36047017700,0,-,0,-
"Census Tract 178, Kings County, New York",1400000US36047017800,36047017800,31,2.2,4,0.5
"Census Tract 179, Kings County, New York",1400000US36047017900,36047017900,193,11.7,87,5.7
"Census Tract 180, Kings County, New York",1400000US36047018000,36047018000,31,2.2,35,3.3
"Census Tract 181, Kings County, New York",1400000US36047018100,36047018100,307,15.1,267,14.2
"Census Tract 182, Kings County, New York",1400000US36047018200,36047018200,7,0.4,27,2.4
"Census Tract 183, Kings County, New York",1400000US36047018300,36047018300,135,7.6,187,14.6
"Census Tract 184, Kings County, New York",1400000US36047018400,36047018400,25,2.1,98,12.2
"Census Tract 185.01, Kings County, New York",1400000US36047018501,36047018501,14,1.1,41,2.4
"Census Tract 186, Kings County, New York",1400000US36047018600,36047018600,24,2.5,53,7.9
"Census Tract 187, Kings County, New York",1400000US36047018700,36047018700,102,13.0,73,13.3
"Census Tract 188, Kings County, New York",1400000US36047018800,36047018800,79,6.9,35,3.5
"Census Tract 190, Kings County, New York",1400000US36047019000,36047019000,21,1.0,39,2.5
"Census Tract 191, Kings County, New York",1400000US36047019100,36047019100,73,5.0,91,8.5
"Census Tract 192, Kings County, New York",1400000US36047019200,36047019200,19,1.5,56,6.6
"Census Tract 193, Kings County, New York",1400000US36047019300,36047019300,80,3.7,87,4.1
"Census Tract 194, Kings County, New York",1400000US36047019400,36047019400,41,2.0,13,1.1
"Census Tract 195, Kings County, New York",1400000US36047019500,36047019500,260,9.9,210,11.7
"Census Tract 196, Kings County, New York",1400000US36047019600,36047019600,29,1.4,39,2.6
"Census Tract 197, Kings County, New York",1400000US36047019700,36047019700,251,13.7,248,15.6
"Census Tract 198, Kings County, New York",1400000US36047019800,36047019800,11,1.4,39,5.8
"Census Tract 199, Kings County, New York",1400000US36047019900,36047019900,133,7.3,142,10.2
"Census Tract 200, Kings County, New York",1400000US36047020000,36047020000,9,1.0,9,1.2
"Census Tract 201, Kings County, New York",1400000US36047020100,36047020100,201,7.8,229,13.4
"Census Tract 202, Kings County, New York",1400000US36047020200,36047020200,7,0.9,60,9.3
"Census Tract 203, Kings County, New York",1400000US36047020300,36047020300,178,18.4,111,16.9
